EventId,EventTemplate,Occurrences,idf
13fd33b5,<*> ffffffff 00000000 <*>,146,0.9056022684294065
5e804ac8,fpr24=0xffffffff ffffffff <*> <*>,25,0.9436561973315921
dc3a9bf5,fpr25=0xffffffff ffffffff <*> <*>,24,0.9445177520114123
f754bd12,fpr27=0xffffffff ffffffff <*> <*>,27,0.9420282802161768
1fb62ca6,r16=0x000000a9 r17=0x0000007e r18=0x000000d6 r19=0x00ed4920,1,1.0
f586f656,fpr0=0x86969d4b 40141f81 00000000 40cb5480,1,1.0
5548d60c,<*> <*> 724b8988 bfdea458,2,0.9910932175039976
cb081eeb,fpr5=0x1d510b54 c0252d92 dc69a17b 3fa38ba0,1,1.0
cdbbeb0a,fpr6=0x7465cb32 401eddf7 ae4ee1be bfaf15cf,1,1.0
e1382a76,fpr7=0xe508d3f8 bfe0ae17 d4864bce c073268b,1,1.0
01f7f7b3,fpr8=0x69a6bc29 bff1b01d 399b8aa9 3f961734,1,1.0
6b565c1e,fpr12=0xa3205913 c08fbc1d 93697062 3fd219f0,1,1.0
66ef7e97,fpr13=0x00000000 08f01338 a05ee3ee bf99fa89,1,1.0
96a93726,r00=0xffffffff r01=0x0ffa0690 r02=0x1eeeeeee r03=0x010959f0,1,1.0
ba12c91d,r04=0x01086250 r05=0x00000289 r06=0x01086250 r07=0x00000012,1,1.0
45535b7e,r08=0x0000001c r09=0x0a247050 r10=0x00008000 r11=0x0ffa0520,1,1.0
56db21b4,r12=0x48404424 r13=0x1eeeeeee r14=0x00334778 r15=0x00fa6df0,1,1.0
910b67b8,r16=0x0033492c r17=0x09c4b2b0 r18=0x0988ce80 r19=0x099b7dc0,1,1.0
70cc9105,r20=0x099bbca0 r21=0x000007db r22=0x099b7dd0 r23=0x099b3ef0,1,1.0
553484d2,r24=0x0988ce80 r25=0x099b7dc0 r26=0x099bbca0 r27=0x00001449,1,1.0
b7c0c130,r28=0x01086250 r29=0x00392ed0 r30=0x003aa450 r31=0x010959f0,1,1.0
30ea070d,fpr5=0x00000000 00000000 <*> <*>,8,0.9669601897614675
d6b9135c,fpr6=0x00000000 00000000 <*> <*>,8,0.9669601897614675
30996484,fpr8=0x00000000 00000000 <*> <*>,8,0.9669601897614675
6cda7c40,fpr9=0x00000000 00000000 <*> <*>,9,0.9646457533824424
aa572291,fpr10=0x00000000 00000000 <*> <*>,10,0.962552091007564
d8e00152,fpr11=0x00000000 00000000 <*> <*>,18,0.9505462591373632
c6a58590,fpr12=0x7ff882f3 c07a533b 5c8d52fd 3b448d34,1,1.0
b3f67037,r16=0x00000058 r17=0x00000042 r18=0x0000001a r19=0x00ed4920,1,1.0
0a58ec88,fpr0=0xa860d7ad 402ec7d7 00000000 40cb4e00,1,1.0
34c7d3c6,<*> <*> 48b0e5c1 bfd7fac0,2,0.9910932175039976
3d480e97,fpr5=0x341e3d42 c041d767 98ccf536 3fd1ec70,1,1.0
98602ea1,fpr6=0x7f9cc4ba 402e4ca6 d06a9c52 bfb51f5e,1,1.0
37f1ff8c,fpr7=0xc06a9c27 4006d1dc 4159854d c07033f7,1,1.0
71e312d4,fpr8=0x2636a402 bffe7d56 d3a1c84c 3fbd6d43,1,1.0
99091721,fpr12=0x00000000 00000068 df4abd99 3fc4b539,1,1.0
cd6c49fc,fpr13=0x00000000 0600c742 194784d2 bfa4a99d,1,1.0
fd226363,r16=0x000000cc r17=0x0000002b r18=0x00000065 r19=0x00ed4920,1,1.0
2772a698,fpr0=0xf675eecb 4035ac82 00000000 40cb8100,1,1.0
4484c4d6,<*> <*> 3689c9ed bfd7fba9,2,0.9910932175039976
968b0d4a,fpr5=0xb050813b c0400eed 5069bc5b 3fd16986,1,1.0
b00e4970,fpr6=0x60f54b16 c0270fba 667a10b9 bfb879ba,1,1.0
8713cceb,fpr7=0xa4cdf4d7 3fe38584 9bbab824 c0713f53,1,1.0
56dceb82,fpr8=0x4f497a3c bff1ab84 43957dee 3fbbe027,1,1.0
c17a9659,fpr12=0xcb9bdb1b c09099f7 f4afcb3f 3fc48629,1,1.0
849c010e,fpr13=0x00000000 004c8328 ba67e29d bfa72dcc,1,1.0
cc2ad305,r16=0x00000063 r17=0x000000bb r18=0x00000018 r19=0x00ed4920,1,1.0
6598c5be,fpr0=0x66f90991 c037cc19 00000000 40cb7680,1,1.0
b086ca8b,<*> <*> b6976eae bfdc2100,2,0.9910932175039976
ab73e0cc,fpr5=0x9d0483d0 40394205 8b053787 3fc2ea5c,1,1.0
e1430c28,fpr6=0xf68ae2d6 c048e028 7ad46c19 bfc0e6fa,1,1.0
f4eda5db,fpr7=0x4a2c869f bff1d32e 1623e4b0 c0708b4d,1,1.0
683b893a,fpr8=0x3bb78a50 3fb7c30c 0a92e01c 3fb0b354,1,1.0
0f917723,fpr12=0xd3901919 408c4060 a69e902e 3fcb38fd,1,1.0
413abd69,fpr13=0x02ddca24 00060001 7eb7ee0c bfab96a5,1,1.0
33ec4751,r16=0x00000047 r17=0x00000085 r18=0x000000f9 r19=0x00ed4920,1,1.0
12eff966,fpr0=0x9da6d7a9 bfb97649 00000000 40cb7380,1,1.0
d381c2db,<*> <*> 19cd9b6c bfb870b9,2,0.9910932175039976
72ae9a5e,fpr5=0x9983cc65 3faf2d97 e4f577ad 3fdcc0ca,1,1.0
0dbdc125,fpr6=0xfd58f880 bf52895d df8d76aa 3f928227,1,1.0
d14fdd73,fpr7=0xe76073a2 3f62ea8c 1cc24a7c c0706e16,1,1.0
6843899d,fpr8=0xd891a6b5 bff4781b eca2b489 3fc2b54d,1,1.0
97dd6a95,fpr12=0xa714a565 408e2ee4 94608dcf 3fa438c4,1,1.0
ca2f02a2,fpr13=0x027c9302 00060001 f8b6c8fd bf8c32b8,1,1.0
2a740460,r16=0x00000055 r17=0x00000058 r18=0x00000047 r19=0x00ed4920,1,1.0
e33ac478,fpr0=0x03b304c3 40459fb2 00000000 408b7000,1,1.0
9e290d7b,<*> <*> 98ea8be4 3f5e6e65,2,0.9910932175039976
10b61f08,fpr5=0xef67cb49 c02c2f8c 1c22e9ce bf732a29,1,1.0
97d9d1a3,fpr6=0x5de6be3a 404f5793 594d4931 bf8ea01b,1,1.0
c322cb22,fpr7=0x1eec0496 bfe0bbc0 6fc1328a c0255f17,1,1.0
8388f60d,fpr8=0x9d744186 3ff0e303 006296a7 bf75cb0b,1,1.0
8a3fa9be,fpr12=0x00000000 00000000 <*> <*>,9,0.9646457533824424
64676ef4,fpr13=0x08ea8b50 08ea4ee8 1174aee6 3f5a3b49,1,1.0
e218655f,r16=0x00000038 r17=0x000000de r18=0x00000044 r19=0x00ed4920,1,1.0
cb066858,fpr0=0xf119ef02 bff38ab0 00000000 408c1800,1,1.0
3cb0ef9b,<*> <*> c1d36c4c 3f627cf5,2,0.9910932175039976
7168f57b,fpr5=0x06baa278 c01fbab1 72ffae7b 3f6276d1,1,1.0
0cbef055,fpr6=0xc65ab5cd c028c3ec 7787f21a bf687c08,1,1.0
2882310c,fpr7=0x9a9eac35 bfe2e13e 6723211a c025f045,1,1.0
5290c4be,fpr8=0x400f56b3 c0009a39 002233d1 3f5c7ae7,1,1.0
e6c99d46,fpr13=0x08eb9f90 004c8328 5a2c1ba2 bf62a945,1,1.0
b237f85e,r00=0xfffffff4 r01=0x00085fa0 r02=0x1eeeeeee r03=0x00000000,10,0.962552091007564
4049d6f0,r04=0x00000010 r05=0x00000010 r06=0x000865b0 r07=0x00007d41,10,0.962552091007564
0c827027,r08=0x00009cc4 r09=0x0012c914 r10=0x0028938c r11=0x0009c914,10,0.962552091007564
d8d9f253,r12=0x48242488 r13=0x1eeeeeee <*> <*>,5,0.97586697225747
21d1bbdb,r16=0x00004610 r17=0x00008c20 r18=0x00000000 r19=0x00000003,1,1.0
d2cf4861,<*> <*> r22=0x1ff8a678 r23=0x1ffaa670,10,0.962552091007564
ad470f68,<*> r25=0x00000008 r26=0x000865b0 r27=0x0008e5c8,11,0.9606407270109423
7e458f65,r28=0x00000010 r29=0x00007d41 r30=0x00000000 r31=0x000865b0,10,0.962552091007564
2fe80c71,lr=0x0000fa34 <*> xer=0x00000002 ctr=0x00021ecc,10,0.962552091007564
eaddb80a,fpr0=0x10055620 00000000 <*> 7ffff980,10,0.962552091007564
35fd9ea6,fpr1=0x10055620 <*> 10045620 <*>,10,0.962552091007564
4018b2c3,fpr2=0x00000000 00000001 00340000 <*>,10,0.962552091007564
85be1350,fpr4=0x10055620 <*> 10055620 10045620,10,0.962552091007564
3878bc64,<*> 00000000 00000000 <*>,32,0.938419063265034
06ab106c,fpr6=0x00000000 <*> 10024348 7ffff930,10,0.962552091007564
0e54f92c,fpr8=0x7ffff8c0 100cfaf0 00000000 <*>,10,0.962552091007564
56c109a7,fpr10=0x10045620 7ffff940 00000001 00000000,10,0.962552091007564
731a7df4,fpr12=0x10055974 7ffff950 30019020 1000d0e4,10,0.962552091007564
8be0746f,fpr19=0xffffffff ffffffff <*> <*>,19,0.9494195081359147
a7f92613,fpr20=0xffffffff ffffffff <*> <*>,19,0.9494195081359147
6ff76b8b,fpr21=0xffffffff ffffffff <*> <*>,18,0.9505462591373632
c922bc5f,<*> ffffffff 33333333 <*>,24,0.9445177520114123
559cd43b,r16=0x01edfc00 r17=0x01e0b150 r18=0x02089160 r19=0x01fb46b0,1,1.0
61be33ec,fpr29=0xffffffff ffffffff <*> <*>,15,0.9543212642604171
f96b9a57,fpr30=0xffffffff ffffffff <*> <*>,13,0.9572545254627045
7a84d434,r16=0x01edd5c8 r17=0x01e08b18 r18=0x02086b28 r19=0x01fb2078,1,1.0
0de16ee0,fpr22=0xffffffff ffffffff <*> <*>,10,0.962552091007564
b5664128,fpr23=0xffffffff ffffffff <*> <*>,13,0.9572545254627045
45fecb02,r12=0x48242484 r13=0x1eeeeeee <*> <*>,4,0.9798719986289699
6b86a5ec,r16=0x00001c28 r17=0x00003850 r18=0x00000002 r19=0x00000001,1,1.0
e169c962,r16=0x000004c6 r17=0x80000a4e r18=0xfffffe6c r19=0x0000065c,1,1.0
4012e3ec,fpr26=0xffffffff ffffffff <*> <*>,13,0.9572545254627045
af6e1976,fpr28=0xffffffff ffffffff <*> <*>,18,0.9505462591373632
46eef4ce,r16=0x000035d0 r17=0x00006ba0 r18=0x00000003 r19=0x00000001,1,1.0
5e4e499c,r16=0x022972e0 r17=0x022981e0 r18=0x022990e0 r19=0x01c05d88,1,1.0
e33839ce,r16=0x000001c9 r17=0x01d25330 r18=0xffffff6b r19=0x01d25818,1,1.0
ec4b5854,r16=0x002c9d8c r17=0x00348df8 r18=0x00335578 r19=0x002d39c8,1,1.0
37455250,fpr31=0xffffffff ffffffff <*> <*>,7,0.9695475095069448
e300236d,r16=0x002c9f80 r17=0x003491e0 r18=0x00335960 r19=0x002d3bbc,1,1.0
44dcb2c7,MidplaneSwitchController::clearPort() bll_clear_port failed: R63-M0-L0-U19-A,2,0.9910932175039976
87ec27cc,ciod: Error creating node map from file my_map.txt: No such file or directory,24,0.9445177520114123
9f8c0377,symbol................18,1,1.0
8dffdc61,mask..................0x50,1,1.0
78816574,r04=0x00088430 r05=0x00200000 r06=0x20000000 r07=0x00040000,1,1.0
33c02aca,r08=0x1fe00000 r09=0x00000001 r10=0x00090000 r11=0x03166a2e,1,1.0
fe718bac,r28=0xfffffff4 r29=0x0000013f r30=0x00040000 r31=0x00040240,1,1.0
402b7e5d,lr=0x0000acfc cr=0x42000024 xer=0x20000002 ctr=0x1ce995d2,1,1.0
fcbe2c90,fpr0=0x7ffff690 7ffff620 3000b810 0ff71674,1,1.0
5d1e04f6,<*> 7ffff640 <*> 7ffff620,2,0.9910932175039976
faf6c05d,fpr3=0x7ffff5f0 7ffff680 3000b4f8 0ff66adc,1,1.0
1ad8b8e7,fpr4=0xffffffff 0000001a 0002d000 0fd6a8a0,1,1.0
7959ca7d,fpr5=0x00000000 00000027 100cd1f8 100455a0,1,1.0
aa4c40d1,fpr6=0x00000027 100cd1f8 0ff66a94 7ffff5f0,1,1.0
08d88247,fpr7=0x00000000 0ffb3160 0ff676b8 7ffff570,1,1.0
935cad5d,<*> 0ffcb46c 00000009 7ffff720,2,0.9910932175039976
94aaf936,fpr10=0x100cd204 0ffb3160 0ff67564 7ffff590,1,1.0
b099417f,fpr11=0x00000004 7ffff5d0 0ff674f0 7ffff5b0,1,1.0
775b9069,fpr12=0x30017538 7ffff590 0ff00940 0ffc5cc8,1,1.0
4f4ccdd8,fpr13=0x1004179c 7ffff570 00000000 00000001,1,1.0
830812ce,r04=0x000c5fc8 r05=0x000c5fcc r06=0x0025c370 r07=0xb1140000,1,1.0
3ec77f83,<*> r09=0x00000400 <*> r11=0xc0010000,2,0.9910932175039976
3843fd8a,r24=0x005fade0 r25=0x00000008 r26=0x000c65b0 r27=0x000ce5c8,1,1.0
2da6d4c5,r28=0xa00011c0 r29=0xa0001160 r30=0x000c5fc8 r31=0x00000001,1,1.0
22bf914f,lr=0x000105a4 cr=0x80000024 xer=0x20000002 ctr=0x00000084,1,1.0
9503c216,fpr0=0x00000000 <*> <*> 7fffffff,4,0.9798719986289699
4b744886,fpr2=0x736f2419 bfdab5ea f57d3fc0 bff983e7,1,1.0
8468d784,fpr3=0x041628f0 c011219b 299ec4c5 bff81ed8,1,1.0
b75140c5,fpr4=0x1ae25d53 bfed0fde 9d1bbc14 3fe7397f,1,1.0
6f1bf8f6,fpr5=0xa9291e53 3fdc6564 131c98ab bfec670f,1,1.0
be8f3447,fpr6=0x83b642cf 3ff0cd25 c73b917d c00e173d,1,1.0
b7c0f612,fpr7=0x8fbf7dad c010cb2d 4a8d6dd5 c0032aec,1,1.0
a0810e77,fpr8=0x9b304dfb 40109413 c35008a0 4008f430,1,1.0
44fe89a8,fpr9=0x4ff0f498 4011f6fa bc21a47f bfec1331,1,1.0
c98fa18a,fpr10=0xf370d535 4006d4e7 2985ff69 4004af29,1,1.0
beb8d041,fpr11=0x76e7d7e9 bff675e4 4a3f4c02 4010e161,1,1.0
33daa998,fpr12=0x131b8806 bfe64237 ef5ae7a2 bffee1ae,1,1.0
017c516b,fpr14=0x5d9dc39b 4010aaba 98dc1a71 40321afc,1,1.0
6b5c9dee,fpr15=0xc9b11547 bff434ab 02c6bc5e c00d254b,1,1.0
0e351ca5,fpr16=0x732e7918 3ffd3453 71e8d5cb c021177e,1,1.0
25861ad3,fpr17=0xa0e1b0de c00f074c 767c4303 402b07a4,1,1.0
b4bd6a80,fpr18=0xc24c0e36 c0243a30 534e39ab c012546c,1,1.0
3c8bc748,fpr19=0x2884bf88 bff19563 18fb6c17 3ff8ddaf,1,1.0
a9269ae2,fpr20=0x0fc9ed91 c00c51ea 1a28d8a0 c01b7a04,1,1.0
6f23451a,fpr21=0x17910f57 4000c7d7 49d67fe2 c0055ebf,1,1.0
dff90e5e,fpr22=0xbfaeb521 bff940d7 632f9637 4007c039,1,1.0
7b4f5a9f,fpr23=0xb3bf84fd bfea213f 0fdbbf61 bffcbf8a,1,1.0
2a36484a,fpr24=0xa2e3fa84 c01b330e ff88bf26 4019e2c6,1,1.0
d270f34a,fpr25=0xf75b5ed7 bff2dec1 6e8b6df5 c00b111b,1,1.0
fa60af34,fpr26=0x6ef466d7 40229ff9 c25641f4 40077488,1,1.0
0f18f4dc,fpr27=0xbf656dd3 3ff960a9 5da4ea47 4020b0c6,1,1.0
88738e07,fpr28=0x19d46239 c0102368 f342ccd5 c020dfcf,1,1.0
bb5fc6e1,fpr29=0x3b246bd5 40148be6 1ac3b737 402538d8,1,1.0
b97ee8b4,fpr30=0xca091b98 bfff7911 7629b09f c004556a,1,1.0
322228ab,<*> microseconds spent in the rbs signal handler during <*> calls. <*> microseconds was the maximum time for a single instance of a correctable ddr.,135092,0.7557163123150235
0045c3a8,"<*> total interrupts. <*> critical input interrupts. <*> microseconds total spent on critical input interrupts, <*> microseconds max time in a critical input interrupt.",135092,0.7557163123150235
3dde4566,instance of a correctable ddr. RAS KERNEL INFO 0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,4,0.9798719986289699
d3984518,"max time in a cr RAS KERNEL INFO <*> total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",4,0.9798719986289699
9f0dd594,r04=0x00085fc8 r05=0x00085fcc r06=0x88888889 r07=0x00000000,1,1.0
4f880a3f,r12=0xa0006470 r13=0x1eeeeeee r14=0x00000004 r15=0x0048eb90,1,1.0
d7504ac4,r16=0x0048eb9c r17=0x0048eba0 r18=0x0048eb6c r19=0x0048eb64,1,1.0
509ab8f6,r20=0x0048eb74 r21=0x0048eb70 r22=0x0048eb68 r23=0x1ff9e1c0,1,1.0
67993644,r28=0x0302e660 r29=0x1ff9e2a0 r30=0x00085fc8 r31=0x00000001,1,1.0
4b60be22,lr=0x00010644 cr=0x84042242 xer=0x00000002 ctr=0x00000093,1,1.0
35583a10,fpr1=0x00000000 0000aa06 00000005 0342e6f0,1,1.0
8003f094,fpr2=0x00000000 0300aa06 0814a6d6 00002206,1,1.0
bed7ef46,fpr3=0x33333337 3fe33333 33333337 3fe33333,1,1.0
d42f7957,fpr6=0x3e5753a1 c007d3cb 3e5753a1 c007d3cb,1,1.0
b62a0d59,fpr12=0x00000000 00d50900 00062480 0342e8b0,1,1.0
f8ec9d5d,fpr13=0x000c9000 408fffff fffffffe fffffffc,1,1.0
1763aa9b,"external input interrupt (unit=0x01 bit=0x09): number of corrected SRAM errors has exceeded threshold, suppressing further interrupts of same type",57,0.9260311899652172
3d526018,ddr: Suppressing further CE interrupts,302,0.8897136565643724
93d7d8a9,instruction TLB error interrupt,1,1.0
f67ae00e,r00=0x0000f000 r01=0x0000f000 r02=0x1eeeeeee r03=0x2ddddddd,1,1.0
b242d943,r04=0x09600ff0 r05=0x06900ff0 r06=0x0a069000 r07=0x05096000,1,1.0
ec5fb79e,r08=0x0a069000 r09=0x05096000 r10=0x078e6d40 r11=0x0b4d9e80,1,1.0
0d0f6ce0,"Kernel detected <*> integer alignment exceptions <*> iar 0x0023f108, dear 0x1feaa260 <*> iar <*> dear <*> <*> iar <*> dear <*> <*> iar <*> dear <*> <*> iar <*> dear <*> <*> iar <*> dear <*> <*> iar <*> dear <*> <*> iar <*> dear <*>",2,0.9910932175039976
dd177d9a,"Kernel detected <*> integer alignment exceptions <*> iar <*> dear <*> <*> iar <*> dear <*> <*> iar 0x0023f0e0, dear <*> <*> iar 0x0023f0e8, dear <*> <*> iar 0x0023f0f0, dear <*> <*> iar 0x0023f0f8, dear <*> <*> iar 0x0023f100, dear <*> <*> iar 0x0023f108, dear <*>",1159,0.8602244528546042
a5d11b36,Kernel detected <*> integer alignment exceptions <*> iar <*> dear <*> <*> iar <*> dear 0x1feaa1c0 <*> iar <*> dear 0x1feaa1e0 <*> iar <*> dear 0x1feaa200 <*> iar <*> dear 0x1feaa220 <*> iar <*> dear 0x1feaa240 <*> iar <*> dear 0x1feaa260 <*> iar <*> dear 0x1feaa280,946,0.8646809993488821
aab6cef9,"Kernel detected <*> integer alignment exceptions <*> iar <*> dear <*> <*> iar 0x0023efec, dear <*> <*> iar 0x0023eff4, dear <*> <*> iar 0x0023effc, dear <*> <*> iar 0x0023f004, dear <*> <*> iar 0x0023f00c, dear <*> <*> iar 0x0023f014, dear <*> <*> iar 0x0023f01c, dear <*>",208,0.8978721048983997
5a218404,"Kernel detected <*> integer alignment exceptions <*> iar <*> dear <*> <*> iar <*> dear 0x1feaa1e0 <*> iar <*> dear 0x1feaa200 <*> iar <*> dear 0x1feaa220 <*> iar <*> dear 0x1feaa240 <*> iar <*> dear 0x1feaa260 <*> iar <*> dear 0x1feaa280 <*> iar 0x0023f11c, dear <*>",39,0.934193262889387
0333f11d,"Kernel detected <*> integer alignment exceptions <*> iar 0x0022bb08, dear <*> <*> iar 0x0022bb18, dear <*> <*> iar 0x0022bb08, dear <*> <*> iar 0x0022bb18, dear <*> <*> iar <*> dear <*> <*> iar <*> dear <*> <*> iar <*> dear <*> <*> iar <*> dear <*>",54,0.9271978443900064
3f7ba854,"Kernel detected <*> integer alignment exceptions <*> iar 0x0023f0e8, dear <*> <*> iar 0x0023f0f0, dear <*> <*> iar 0x0023f0f8, dear <*> <*> iar 0x0023f100, dear <*> <*> iar 0x0023f108, dear <*> <*> iar <*> dear <*> <*> iar <*> dear <*> <*> iar <*> dear <*>",4,0.9798719986289699
5a19cfa7,"Kernel detected <*> integer alignment exceptions <*> iar 0x0023efec, dear <*> <*> iar 0x0023eff4, dear <*> <*> iar 0x0023effc, dear <*> <*> iar 0x0023f004, dear <*> <*> iar 0x0023f00c, dear <*> <*> iar 0x0023f014, dear <*> <*> iar 0x0023f01c, dear <*> <*> iar <*> dear <*>",3,0.9847737547534723
712981ab,"Kernel detected <*> integer alignment exceptions <*> iar 0x0023f0e0, dear <*> <*> iar 0x0023f0e8, dear <*> <*> iar 0x0023f0f0, dear <*> <*> iar 0x0023f0f8, dear <*> <*> iar 0x0023f100, dear <*> <*> iar 0x0023f108, dear <*> <*> iar <*> dear <*> <*> iar <*> dear <*>",6,0.972480770709232
7db54a11,"Kernel detected <*> integer alignment exceptions <*> iar 0x0023f004, dear <*> <*> iar 0x0023f00c, dear <*> <*> iar 0x0023f014, dear <*> <*> iar 0x0023f01c, dear <*> <*> iar <*> dear <*> <*> iar <*> dear <*> <*> iar <*> dear <*> <*> iar <*> dear <*>",3,0.9847737547534723
d3fc8563,"Kernel detected <*> integer alignment exceptions <*> iar 0x0023f100, dear <*> <*> iar 0x0023f108, dear <*> <*> iar 0x0023efec, dear <*> <*> iar 0x0023eff4, dear <*> <*> iar 0x0023effc, dear <*> <*> iar 0x0023f004, dear <*> <*> iar 0x0023f00c, dear <*> <*> iar 0x0023f014, dear <*>",2,0.9910932175039976
d88259c3,"Kernel detected <*> integer alignment exceptions <*> iar 0x0022bb18, dear <*> <*> iar 0x0022bb08, dear <*> <*> iar 0x0022bb18, dear <*> <*> iar <*> dear <*> <*> iar <*> dear <*> <*> iar <*> dear <*> <*> iar <*> dear <*> <*> iar <*> dear <*>",12,0.9588824425781197
140fef2a,"Kernel detected 38229778 integer alignment exceptions (38229771) iar 0x0023effc, dear 0x008257c0 (38229772) iar 0x0023f004, dear 0x008257e0 (38229773) iar 0x0023f00c, dear 0x00825800 (38229774) iar 0x0023f014, dear 0x00825820 (38229775) iar 0x0023f01c, dear 0x00825840 (38229776) iar 0x0023f0e0, dear 0x00a17d80 (38229777) iar 0x0023f0e8, dear 0x00a17da0 (38229778) iar 0x0023f0f0, dear 0x00a17dc0",1,1.0
c0f33a26,"Kernel detected 29136026 integer alignment exceptions (29136019) iar 0x00265574, dear 0x1feaa1e0 (29136020) iar 0x00265578, dear 0x1feaa200 (29136021) iar 0x00265588, dear 0x1feaa220 (29136022) iar 0x0026558c, dear 0x1feaa240 (29136023) iar 0x00265594, dear 0x1feaa260 (29136024) iar 0x00265598, dear 0x1feaa280 (29136025) iar 0x0023f11c, dear 0x1feaa2a0 (29136026) iar 0x0023f11c, dear 0x1feaa2a0",1,1.0
04851f4d,"Kernel detected <*> integer alignment exceptions <*> iar 0x0023f0f8, dear <*> <*> iar 0x0023f100, dear <*> <*> iar 0x0023f108, dear <*> <*> iar <*> dear <*> <*> iar <*> dear <*> <*> iar <*> dear <*> <*> iar <*> dear <*> <*> iar <*> dear <*>",4,0.9798719986289699
e6082243,"Kernel detected 25783379 integer alignment exceptions (25783372) iar 0x0023f00c, dear 0x013e7100 (25783373) iar 0x0023f014, dear 0x013e7120 (25783374) iar 0x0023f01c, dear 0x013e7140 (25783375) iar 0x0023f0e0, dear 0x013e7360 (25783376) iar 0x0023f0e8, dear 0x013e7380 (25783377) iar 0x0023f0f0, dear 0x013e73a0 (25783378) iar 0x0023f0f8, dear 0x013e73c0 (25783379) iar 0x0023f100, dear 0x013e73e0",1,1.0
cd951c7c,"Kernel detected <*> integer alignment exceptions <*> iar <*> dear <*> <*> iar 0x0023f0e0, dear <*> <*> iar 0x0023f0e8, dear <*> <*> iar 0x0023f0f0, dear <*> <*> iar 0x0023f0f8, dear <*> <*> iar 0x0023f100, dear <*> <*> iar 0x0023f108, dear <*> <*> iar 0x0023f11c, dear 0x1feaa280",2,0.9910932175039976
d2188d1e,r04=0xffff3474 <*> <*> r07=0x00030000,14,0.9557389708864399
7a95d8af,r00=0x00010800 r01=0x1ffa9d80 r02=0x1eeeeeee r03=0x16de0000,1,1.0
585eaa4a,r04=0x16632ff0 r05=0x04f29100 r06=0x16df0800 r07=0x00002100,1,1.0
48217ad0,r08=0x16df1400 r09=0x00011400 r10=0x04f3a500 r11=0x00002280,1,1.0
5ae86c6f,r16=0x16df1610 r17=0x166333d0 r18=0x04f3a5f0 r19=0x04f3a4f0,1,1.0
9fe23746,r24=0x00000003 r25=0x16de0000 r26=0x16630000 r27=0x00000200,1,1.0
e996a2f7,r28=0x00000060 r29=0x000000c0 r30=0x04f29300 r31=0x00000002,1,1.0
6813655a,lr=0x0020c48c cr=0x84084044 xer=0x00000002 ctr=0x00000014,1,1.0
c6f3445d,fpr0=0xaa997f63 bfb0a518 a9aa63ac bfc740f6,1,1.0
942698ee,fpr1=0x7b467ada bfbaf6fe b59cf788 bfc09d6c,1,1.0
34f9e056,fpr2=0x57f64e25 bfcb272d e3cdf295 3fcab7f6,1,1.0
c8f7b7b7,fpr3=0x89b8f327 bfa0c49c 9991a9e0 3fc5695e,1,1.0
f5a7f1d5,fpr4=0x5c260bb7 3fd8426b 977893e5 3fba466d,1,1.0
adb226b7,fpr5=0xba8551a2 3fe13b82 93c3f2c1 3fbcbeb6,1,1.0
f3f59f7c,fpr6=0x0c1ecd0a 3fd03ed8 46d01014 bfc80ca1,1,1.0
978137c4,fpr7=0x7193139e bfb74002 3710328b bfcb7ed6,1,1.0
7376a715,fpr8=0x631610da c0262820 2caf34ac c01b0573,1,1.0
962150c0,fpr9=0xc510b509 40239652 4afb1558 4016863a,1,1.0
038650cf,fpr10=0xc9a4c09d c01cdf54 343c21a0 bfcefc09,1,1.0
fde19f21,fpr11=0xc8cdfbab c031a8d1 61672fb5 c0322a53,1,1.0
19a2c4dd,fpr12=0xc7a5252a c02cf64e 81891421 c032cd62,1,1.0
cb7b17b5,fpr13=0xaf37302b 40250b22 9c0f76af 40218bdb,1,1.0
e663ffb7,fpr14=0x101a5a39 bff6fdf9 665dcd85 bffc2f3a,1,1.0
d59b1118,fpr15=0x65ca935a 4017ab30 de2b215b 402defe6,1,1.0
ba4e3c48,fpr16=0x75d6e2d6 4021f361 4a4cf3ec 4016ad57,1,1.0
4b2f1d37,fpr17=0x69972dc1 c014873d 8aef55ff c027ac72,1,1.0
c387d518,fpr18=0xa7b9b409 c01bc613 ee00caaa 3ff73af6,1,1.0
dce97dfc,fpr19=0xae6eed33 4013a210 dfa708d6 c032176d,1,1.0
6d761a6d,fpr20=0x9649fc51 40146071 a82b8ace 4015122e,1,1.0
7d6cec10,fpr21=0x0412cb3b 4004d51e 9c5139cd c0261f66,1,1.0
ca967e0c,fpr22=0xaf97827d c01d47fb 83d918e1 402309b8,1,1.0
1fbba51d,fpr23=0x2dac6a53 c0061a9c c2f8a41a c008d371,1,1.0
bc028b74,fpr24=0x3ce58ec9 4012c016 8c8da6e4 4019dcc5,1,1.0
1e678293,fpr25=0xa5ddb768 bfc22b5d 07cbfb97 c023a3bc,1,1.0
6c105707,fpr26=0x3280142a c016ecfe 225d3696 402e6ee0,1,1.0
283c9c51,fpr27=0xb54328aa 3ff925d0 5f32e549 c000af8c,1,1.0
f22e4102,fpr28=0xfa1099a0 402752a9 4879f9cc 4013ec5c,1,1.0
dcf41bd9,fpr29=0xdcef816f 3fdf36fa 659f7cfe 40150883,1,1.0
